Product_ID,Product_Name,Category,Supplier,Warehouse_Location,Stock_In,Stock_Out,Expected_Stock,Current_Stock,Date,Difference,Inventory_Status,Movement_Rate,Movement_Status
9264,Hard Disk,Storage,Samsung,C2,227,15,212,198,2026-04-01,-14,Normal,0.06607929515418502,Slow Moving
9265,Hard Disk,Storage,Dell,C3,288,288,0,-4,2025-11-21,-4,Normal,1.0,Fast Moving
9266,Projector,Electronics,Lenovo,B1,257,195,62,78,2026-02-05,16,Overstock,0.7587548638132295,Normal
9267,Monitor,Electronics,Lenovo,A1,419,139,280,277,2025-12-06,-3,Normal,0.3317422434367542,Normal
9268,Router,Networking,HP,C3,89,28,61,52,2025-12-26,-9,Normal,0.3146067415730337,Normal
9269,Hard Disk,Storage,Lenovo,C1,398,58,340,352,2025-12-25,12,Normal,0.1457286432160804,Slow Moving
9270,SSD,Storage,HP,A1,377,142,235,255,2026-05-22,20,Overstock,0.376657824933687,Normal
9271,Printer,Electronics,HP,C1,324,235,89,83,2026-02-24,-6,Normal,0.7253086419753086,Normal
9272,Laptop,Electronics,Logitech,C1,172,4,168,184,2026-01-12,16,Overstock,0.023255813953488372,Slow Moving
9273,GPU,Components,Samsung,B3,65,32,33,49,2025-12-08,16,Overstock,0.49230769230769234,Normal
9274,Scanner,Electronics,Logitech,B3,453,65,388,373,2026-02-27,-15,Normal,0.1434878587196468,Slow Moving
9275,Projector,Electronics,HP,B3,71,34,37,26,2026-05-12,-11,Normal,0.4788732394366197,Normal
9276,Keyboard,Accessories,Logitech,C2,273,164,109,120,2026-06-03,11,Normal,0.6007326007326007,Normal
9277,SSD,Storage,Logitech,A3,52,19,33,15,2026-01-28,-18,Missing Inventory,0.36538461538461536,Normal
9278,Webcam,Accessories,Samsung,C1,147,91,56,48,2025-08-13,-8,Normal,0.6190476190476191,Normal
9279,Speaker,Electronics,HP,B1,384,77,307,309,2025-08-12,2,Normal,0.20052083333333334,Normal
9280,Mouse,Accessories,Samsung,C3,289,128,161,165,2025-07-31,4,Normal,0.4429065743944637,Normal
9281,Monitor,Electronics,Logitech,B2,433,24,409,421,2025-12-15,12,Normal,0.05542725173210162,Slow Moving
9282,Monitor,Electronics,Lenovo,B2,424,162,262,280,2025-07-05,18,Overstock,0.38207547169811323,Normal
9283,Mouse,Accessories,Dell,C1,491,215,276,285,2025-07-08,9,Normal,0.4378818737270876,Normal
9284,Keyboard,Accessories,Samsung,C3,111,42,69,52,2026-01-19,-17,Missing Inventory,0.3783783783783784,Normal
9285,CPU,Components,HP,A2,409,178,231,246,2025-06-29,15,Normal,0.4352078239608802,Normal
9286,Keyboard,Accessories,Lenovo,A1,77,27,50,62,2026-04-30,12,Normal,0.35064935064935066,Normal
9287,Webcam,Accessories,Samsung,B2,453,40,413,426,2025-10-19,13,Normal,0.08830022075055188,Slow Moving
9288,Hard Disk,Storage,Dell,A2,188,156,32,22,2025-09-30,-10,Normal,0.8297872340425532,Fast Moving
9289,Laptop,Electronics,Logitech,A1,88,82,6,-7,2025-06-25,-13,Normal,0.9318181818181818,Fast Moving
9290,Speaker,Electronics,Lenovo,C1,143,50,93,91,2025-11-24,-2,Normal,0.34965034965034963,Normal
9291,Keyboard,Accessories,HP,B3,243,35,208,190,2026-06-25,-18,Missing Inventory,0.1440329218106996,Slow Moving
9292,Hard Disk,Storage,Dell,B2,135,68,67,72,2025-10-26,5,Normal,0.5037037037037037,Normal
9293,Router,Networking,Logitech,B3,166,144,22,40,2026-05-21,18,Overstock,0.8674698795180723,Fast Moving
9294,GPU,Components,HP,B3,480,303,177,157,2025-07-05,-20,Missing Inventory,0.63125,Normal
9295,CPU,Components,Samsung,A2,167,143,24,11,2025-10-23,-13,Normal,0.8562874251497006,Fast Moving
9296,Router,Networking,Lenovo,C3,490,404,86,77,2025-12-17,-9,Normal,0.8244897959183674,Fast Moving
9297,Scanner,Electronics,Lenovo,B3,390,118,272,271,2025-07-02,-1,Normal,0.30256410256410254,Normal
9298,Laptop,Electronics,Lenovo,C3,186,56,130,128,2026-03-12,-2,Normal,0.3010752688172043,Normal
9299,GPU,Components,Dell,B2,111,40,71,77,2026-04-24,6,Normal,0.36036036036036034,Normal
9300,Mouse,Accessories,HP,B1,466,31,435,416,2025-12-19,-19,Missing Inventory,0.06652360515021459,Slow Moving
9301,Laptop,Electronics,HP,B1,404,8,396,408,2026-03-03,12,Normal,0.019801980198019802,Slow Moving
9302,Printer,Electronics,Logitech,B3,144,72,72,58,2025-11-05,-14,Normal,0.5,Normal
9303,Hard Disk,Storage,HP,A1,174,49,125,142,2025-12-13,17,Overstock,0.28160919540229884,Normal
9304,RAM,Components,Lenovo,C3,174,161,13,30,2025-07-17,17,Overstock,0.9252873563218391,Fast Moving
9305,Monitor,Electronics,Dell,B3,430,93,337,349,2025-08-09,12,Normal,0.21627906976744185,Normal
9306,Hard Disk,Storage,Lenovo,A2,253,87,166,176,2026-01-16,10,Normal,0.3438735177865613,Normal
9307,CPU,Components,HP,B1,193,97,96,112,2026-03-17,16,Overstock,0.5025906735751295,Normal
9308,Printer,Electronics,Samsung,C1,276,26,250,258,2026-05-16,8,Normal,0.09420289855072464,Slow Moving
9309,Webcam,Accessories,Logitech,C3,353,327,26,7,2026-01-11,-19,Missing Inventory,0.9263456090651558,Fast Moving
9310,Mouse,Accessories,Logitech,B2,492,370,122,128,2026-01-19,6,Normal,0.7520325203252033,Normal
9311,Laptop,Electronics,Dell,C2,261,154,107,105,2025-09-02,-2,Normal,0.5900383141762452,Normal
9312,Projector,Electronics,HP,A2,200,171,29,31,2026-06-16,2,Normal,0.855,Fast Moving
9313,Scanner,Electronics,HP,A1,469,179,290,287,2025-08-22,-3,Normal,0.3816631130063966,Normal
9314,GPU,Components,Logitech,C3,499,462,37,37,2025-08-16,0,Normal,0.9258517034068137,Fast Moving
9315,Speaker,Electronics,Dell,A3,436,194,242,225,2025-11-16,-17,Missing Inventory,0.44495412844036697,Normal
9316,Webcam,Accessories,Logitech,B1,419,82,337,336,2025-12-03,-1,Normal,0.1957040572792363,Slow Moving
9317,GPU,Components,Lenovo,B1,117,77,40,57,2025-10-19,17,Overstock,0.6581196581196581,Normal
9318,RAM,Components,Samsung,C1,169,32,137,118,2025-11-25,-19,Missing Inventory,0.1893491124260355,Slow Moving
9319,Scanner,Electronics,HP,B3,480,317,163,166,2026-05-12,3,Normal,0.6604166666666667,Normal
9320,Scanner,Electronics,Samsung,A1,203,10,193,177,2026-05-15,-16,Missing Inventory,0.04926108374384237,Slow Moving
9321,Mouse,Accessories,Logitech,C2,99,23,76,77,2026-01-20,1,Normal,0.23232323232323232,Normal
9322,CPU,Components,Logitech,B1,112,31,81,72,2026-02-15,-9,Normal,0.2767857142857143,Normal
9323,CPU,Components,Samsung,A3,65,63,2,2,2026-01-13,0,Normal,0.9692307692307692,Fast Moving
9324,SSD,Storage,Samsung,A3,398,373,25,43,2025-12-20,18,Overstock,0.9371859296482412,Fast Moving
9325,Speaker,Electronics,Lenovo,C3,293,69,224,221,2026-02-28,-3,Normal,0.2354948805460751,Normal
9326,RAM,Components,Samsung,C1,222,95,127,125,2025-09-16,-2,Normal,0.42792792792792794,Normal
9327,Projector,Electronics,Logitech,C2,144,34,110,121,2026-01-06,11,Normal,0.2361111111111111,Normal
9328,Hard Disk,Storage,HP,C3,405,381,24,33,2026-02-19,9,Normal,0.9407407407407408,Fast Moving
9329,CPU,Components,Samsung,A3,329,254,75,63,2025-12-30,-12,Normal,0.7720364741641338,Normal
9330,Keyboard,Accessories,Dell,C1,413,132,281,300,2025-09-10,19,Overstock,0.3196125907990315,Normal
9331,Monitor,Electronics,Dell,C3,224,164,60,40,2026-06-04,-20,Missing Inventory,0.7321428571428571,Normal
9332,Laptop,Electronics,Dell,B3,298,137,161,178,2025-08-07,17,Overstock,0.4597315436241611,Normal
9333,Keyboard,Accessories,HP,A3,116,70,46,44,2026-03-04,-2,Normal,0.603448275862069,Normal
9334,Printer,Electronics,Samsung,C2,156,141,15,5,2026-01-21,-10,Normal,0.9038461538461539,Fast Moving
9335,Keyboard,Accessories,Dell,A2,494,402,92,87,2026-03-27,-5,Normal,0.8137651821862348,Fast Moving
9336,Projector,Electronics,Logitech,B2,455,96,359,355,2025-10-13,-4,Normal,0.210989010989011,Normal
9337,Router,Networking,Lenovo,A3,431,92,339,359,2025-07-04,20,Overstock,0.21345707656612528,Normal
9338,Scanner,Electronics,Logitech,A1,284,262,22,14,2025-12-22,-8,Normal,0.9225352112676056,Fast Moving
9339,GPU,Components,Lenovo,C3,282,46,236,227,2026-02-10,-9,Normal,0.16312056737588654,Slow Moving
9340,Projector,Electronics,Dell,A3,149,96,53,48,2026-01-21,-5,Normal,0.6442953020134228,Normal
9341,Router,Networking,Dell,C2,81,50,31,32,2026-05-22,1,Normal,0.6172839506172839,Normal
9342,Laptop,Electronics,Logitech,A1,68,37,31,21,2026-03-02,-10,Normal,0.5441176470588235,Normal
9343,RAM,Components,Logitech,A1,195,29,166,181,2026-06-01,15,Normal,0.14871794871794872,Slow Moving
9344,Monitor,Electronics,HP,B3,237,18,219,201,2025-09-25,-18,Missing Inventory,0.0759493670886076,Slow Moving
9345,Speaker,Electronics,Lenovo,B2,348,183,165,179,2025-09-09,14,Normal,0.5258620689655172,Normal
9346,Scanner,Electronics,HP,C2,266,48,218,230,2025-07-25,12,Normal,0.18045112781954886,Slow Moving
9347,Keyboard,Accessories,Lenovo,B1,280,275,5,-5,2026-01-18,-10,Normal,0.9821428571428571,Fast Moving
9348,Monitor,Electronics,Dell,A3,427,14,413,425,2025-09-28,12,Normal,0.03278688524590164,Slow Moving
9349,Router,Networking,Dell,A3,315,113,202,211,2025-09-17,9,Normal,0.35873015873015873,Normal
9350,Router,Networking,Dell,A1,258,233,25,38,2026-05-28,13,Normal,0.9031007751937985,Fast Moving
9351,SSD,Storage,Dell,A2,69,37,32,48,2025-10-15,16,Overstock,0.5362318840579711,Normal
9352,Router,Networking,Samsung,C2,390,206,184,194,2026-02-08,10,Normal,0.5282051282051282,Normal
9353,Webcam,Accessories,HP,C1,181,68,113,93,2026-05-07,-20,Missing Inventory,0.3756906077348066,Normal
9354,SSD,Storage,Lenovo,A1,192,147,45,30,2026-04-17,-15,Normal,0.765625,Normal
9355,Router,Networking,Logitech,C2,257,134,123,122,2025-11-04,-1,Normal,0.5214007782101168,Normal
9356,Mouse,Accessories,Dell,C1,406,260,146,160,2026-04-20,14,Normal,0.6403940886699507,Normal
9357,RAM,Components,Samsung,B1,73,73,0,-7,2025-11-07,-7,Normal,1.0,Fast Moving
9358,Hard Disk,Storage,Dell,B1,195,113,82,62,2026-01-25,-20,Missing Inventory,0.5794871794871795,Normal
9359,SSD,Storage,Lenovo,A1,140,96,44,37,2026-05-28,-7,Normal,0.6857142857142857,Normal
9360,Printer,Electronics,Dell,C1,220,38,182,194,2026-04-08,12,Normal,0.17272727272727273,Slow Moving
9361,Laptop,Electronics,Lenovo,A3,329,122,207,188,2025-10-10,-19,Missing Inventory,0.3708206686930091,Normal
9362,Projector,Electronics,Lenovo,A2,377,48,329,318,2025-07-19,-11,Normal,0.1273209549071618,Slow Moving
9363,Webcam,Accessories,Samsung,C1,137,55,82,73,2025-12-28,-9,Normal,0.40145985401459855,Normal
9364,Mouse,Accessories,Lenovo,A1,233,168,65,79,2026-06-25,14,Normal,0.721030042918455,Normal
9365,GPU,Components,HP,A2,124,86,38,18,2026-03-30,-20,Missing Inventory,0.6935483870967742,Normal
9366,Mouse,Accessories,Lenovo,C1,152,117,35,43,2025-07-27,8,Normal,0.7697368421052632,Normal
9367,Hard Disk,Storage,Lenovo,A1,479,41,438,430,2025-08-20,-8,Normal,0.08559498956158663,Slow Moving
9368,Laptop,Electronics,Logitech,C3,418,365,53,45,2025-07-14,-8,Normal,0.8732057416267942,Fast Moving
9369,Mouse,Accessories,Lenovo,C1,186,101,85,81,2026-05-20,-4,Normal,0.543010752688172,Normal
9370,CPU,Components,Samsung,A1,473,249,224,216,2026-03-27,-8,Normal,0.5264270613107822,Normal
9371,Printer,Electronics,Lenovo,C2,283,208,75,95,2025-12-22,20,Overstock,0.734982332155477,Normal
9372,Speaker,Electronics,HP,A2,208,189,19,-1,2025-11-21,-20,Missing Inventory,0.9086538461538461,Fast Moving
9373,Hard Disk,Storage,Logitech,B1,239,95,144,150,2025-10-23,6,Normal,0.39748953974895396,Normal
9374,CPU,Components,Samsung,A1,439,84,355,366,2026-01-22,11,Normal,0.19134396355353075,Slow Moving
9375,RAM,Components,Lenovo,B1,188,184,4,-4,2025-08-11,-8,Normal,0.9787234042553191,Fast Moving
9376,CPU,Components,HP,A3,486,103,383,376,2026-01-27,-7,Normal,0.21193415637860083,Normal
9377,SSD,Storage,Logitech,A2,425,276,149,129,2025-08-15,-20,Missing Inventory,0.6494117647058824,Normal
9378,CPU,Components,Lenovo,B2,348,299,49,39,2025-09-10,-10,Normal,0.8591954022988506,Fast Moving
9379,Monitor,Electronics,Samsung,A1,161,84,77,69,2026-02-01,-8,Normal,0.5217391304347826,Normal
9380,Printer,Electronics,Logitech,C3,246,174,72,92,2026-03-23,20,Overstock,0.7073170731707317,Normal
9381,SSD,Storage,Dell,C1,476,77,399,403,2026-01-17,4,Normal,0.16176470588235295,Slow Moving
9382,Projector,Electronics,HP,B2,412,62,350,365,2026-02-08,15,Normal,0.15048543689320387,Slow Moving
9383,Scanner,Electronics,Lenovo,B3,240,63,177,190,2025-08-17,13,Normal,0.2625,Normal
9384,Router,Networking,HP,B2,255,129,126,145,2026-04-26,19,Overstock,0.5058823529411764,Normal
9385,Printer,Electronics,Logitech,B3,489,395,94,103,2025-09-03,9,Normal,0.8077709611451943,Fast Moving
9386,Monitor,Electronics,Logitech,B2,346,179,167,152,2026-01-04,-15,Normal,0.5173410404624278,Normal
9387,SSD,Storage,HP,A1,377,79,298,280,2026-03-05,-18,Missing Inventory,0.20954907161803712,Normal
9388,Keyboard,Accessories,Lenovo,C3,227,86,141,132,2025-11-24,-9,Normal,0.3788546255506608,Normal
9389,Speaker,Electronics,Logitech,A2,439,378,61,48,2026-06-04,-13,Normal,0.8610478359908884,Fast Moving
9390,CPU,Components,Logitech,A2,253,178,75,82,2025-08-21,7,Normal,0.7035573122529645,Normal
9391,Mouse,Accessories,HP,A2,78,14,64,64,2026-03-22,0,Normal,0.1794871794871795,Slow Moving
9392,CPU,Components,HP,A1,415,86,329,343,2026-05-05,14,Normal,0.20722891566265061,Normal
9393,Projector,Electronics,Samsung,B1,223,72,151,147,2025-12-12,-4,Normal,0.32286995515695066,Normal
9394,GPU,Components,Lenovo,C2,99,11,88,98,2025-07-28,10,Normal,0.1111111111111111,Slow Moving
9395,CPU,Components,Dell,A2,123,109,14,12,2026-05-14,-2,Normal,0.8861788617886179,Fast Moving
9396,Hard Disk,Storage,Lenovo,B1,103,79,24,42,2026-02-28,18,Overstock,0.7669902912621359,Normal
9397,Webcam,Accessories,Lenovo,A1,117,112,5,19,2026-05-15,14,Normal,0.9572649572649573,Fast Moving
9398,Webcam,Accessories,HP,B2,464,381,83,82,2025-12-31,-1,Normal,0.8211206896551724,Fast Moving
9399,Keyboard,Accessories,HP,A2,333,94,239,258,2025-10-10,19,Overstock,0.2822822822822823,Normal
9400,Laptop,Electronics,HP,A3,214,87,127,118,2026-06-01,-9,Normal,0.40654205607476634,Normal
9401,SSD,Storage,HP,B1,414,61,353,345,2025-10-20,-8,Normal,0.1473429951690821,Slow Moving
9402,Projector,Electronics,Dell,B3,82,21,61,58,2026-05-21,-3,Normal,0.25609756097560976,Normal
9403,Speaker,Electronics,Dell,B1,399,378,21,22,2025-08-15,1,Normal,0.9473684210526315,Fast Moving
9404,Router,Networking,HP,C3,483,418,65,80,2025-09-03,15,Normal,0.865424430641822,Fast Moving
9405,CPU,Components,Logitech,C3,443,47,396,390,2025-12-03,-6,Normal,0.10609480812641084,Slow Moving
9406,Router,Networking,Dell,B3,301,25,276,286,2026-05-06,10,Normal,0.08305647840531562,Slow Moving
9407,SSD,Storage,HP,B1,123,61,62,70,2026-03-30,8,Normal,0.4959349593495935,Normal
9408,GPU,Components,Dell,C1,306,161,145,145,2026-05-23,0,Normal,0.5261437908496732,Normal
9409,Scanner,Electronics,Dell,A2,216,208,8,6,2026-06-14,-2,Normal,0.9629629629629629,Fast Moving
9410,Scanner,Electronics,Logitech,B3,102,23,79,95,2026-02-06,16,Overstock,0.22549019607843138,Normal
9411,Printer,Electronics,Samsung,C2,415,312,103,123,2025-11-12,20,Overstock,0.7518072289156627,Normal
9412,Projector,Electronics,HP,C1,333,100,233,239,2026-01-07,6,Normal,0.3003003003003003,Normal
9413,Laptop,Electronics,Dell,B3,166,19,147,145,2026-01-17,-2,Normal,0.1144578313253012,Slow Moving
9414,Scanner,Electronics,HP,B2,405,151,254,247,2026-05-02,-7,Normal,0.3728395061728395,Normal
9415,Router,Networking,HP,B3,497,456,41,53,2025-11-30,12,Normal,0.9175050301810865,Fast Moving
9416,Monitor,Electronics,HP,A1,209,91,118,123,2026-05-07,5,Normal,0.4354066985645933,Normal
9417,Mouse,Accessories,Dell,A1,114,48,66,55,2026-03-08,-11,Normal,0.42105263157894735,Normal
9418,SSD,Storage,Logitech,C3,89,20,69,61,2025-09-10,-8,Normal,0.2247191011235955,Normal
9419,Laptop,Electronics,Dell,B3,409,75,334,334,2026-01-14,0,Normal,0.18337408312958436,Slow Moving
9420,Hard Disk,Storage,HP,A3,397,329,68,86,2025-11-20,18,Overstock,0.8287153652392947,Fast Moving
9421,Monitor,Electronics,Lenovo,A2,203,121,82,68,2026-03-16,-14,Normal,0.5960591133004927,Normal
9422,Keyboard,Accessories,Dell,B2,97,13,84,82,2026-05-07,-2,Normal,0.13402061855670103,Slow Moving
9423,Speaker,Electronics,Logitech,C3,382,234,148,149,2026-04-21,1,Normal,0.612565445026178,Normal
9424,Laptop,Electronics,Logitech,C2,229,134,95,100,2026-02-20,5,Normal,0.5851528384279476,Normal
9425,Keyboard,Accessories,Dell,C3,369,263,106,113,2026-02-22,7,Normal,0.7127371273712737,Normal
9426,Printer,Electronics,Logitech,C3,471,238,233,224,2025-11-27,-9,Normal,0.505307855626327,Normal
9427,Speaker,Electronics,Dell,B2,194,33,161,172,2026-01-03,11,Normal,0.17010309278350516,Slow Moving
9428,Hard Disk,Storage,Samsung,B2,399,386,13,32,2025-11-06,19,Overstock,0.9674185463659147,Fast Moving
9429,Mouse,Accessories,Samsung,B1,416,314,102,111,2026-03-15,9,Normal,0.7548076923076923,Normal
9430,Projector,Electronics,Dell,C1,99,32,67,52,2025-08-15,-15,Normal,0.32323232323232326,Normal
9431,Monitor,Electronics,Samsung,A3,339,174,165,162,2025-10-24,-3,Normal,0.5132743362831859,Normal
9432,SSD,Storage,Lenovo,C1,219,56,163,170,2025-10-27,7,Normal,0.2557077625570776,Normal
9433,Laptop,Electronics,Logitech,A2,222,171,51,41,2025-10-21,-10,Normal,0.7702702702702703,Normal
9434,Webcam,Accessories,Logitech,A2,296,252,44,39,2025-07-13,-5,Normal,0.8513513513513513,Fast Moving
9435,Laptop,Electronics,HP,C3,287,15,272,280,2026-05-19,8,Normal,0.05226480836236934,Slow Moving
9436,Printer,Electronics,Samsung,B1,108,33,75,80,2025-10-14,5,Normal,0.3055555555555556,Normal
9437,Router,Networking,Logitech,C1,422,422,0,-2,2026-05-05,-2,Normal,1.0,Fast Moving
9438,RAM,Components,Dell,B2,346,155,191,187,2026-01-15,-4,Normal,0.4479768786127168,Normal
9439,Hard Disk,Storage,Lenovo,A2,274,50,224,243,2026-02-19,19,Overstock,0.18248175182481752,Slow Moving
9440,Keyboard,Accessories,Samsung,C3,319,98,221,222,2026-03-02,1,Normal,0.3072100313479624,Normal
9441,Keyboard,Accessories,Samsung,B2,79,65,14,17,2025-12-04,3,Normal,0.8227848101265823,Fast Moving
9442,RAM,Components,Samsung,A2,186,108,78,77,2026-02-18,-1,Normal,0.5806451612903226,Normal
9443,Mouse,Accessories,Samsung,A1,284,119,165,147,2025-10-30,-18,Missing Inventory,0.41901408450704225,Normal
9444,Scanner,Electronics,Samsung,A1,301,146,155,150,2025-10-22,-5,Normal,0.4850498338870432,Normal
9445,Scanner,Electronics,HP,C1,64,54,10,21,2026-04-11,11,Normal,0.84375,Fast Moving
9446,SSD,Storage,Samsung,C3,197,73,124,119,2025-09-26,-5,Normal,0.37055837563451777,Normal
9447,CPU,Components,Lenovo,C1,309,66,243,242,2026-05-16,-1,Normal,0.21359223300970873,Normal
9448,CPU,Components,Samsung,C1,64,39,25,32,2025-11-16,7,Normal,0.609375,Normal
9449,Projector,Electronics,Samsung,B1,486,179,307,316,2026-04-12,9,Normal,0.3683127572016461,Normal
9450,Mouse,Accessories,Samsung,A2,352,163,189,189,2025-10-29,0,Normal,0.4630681818181818,Normal
9451,Speaker,Electronics,Lenovo,C2,381,60,321,339,2025-10-02,18,Overstock,0.15748031496062992,Slow Moving
9452,GPU,Components,Logitech,C1,190,184,6,-10,2026-02-23,-16,Missing Inventory,0.968421052631579,Fast Moving
9453,GPU,Components,Dell,B2,395,240,155,150,2026-01-11,-5,Normal,0.6075949367088608,Normal
9454,Projector,Electronics,HP,A1,69,38,31,28,2026-03-24,-3,Normal,0.5507246376811594,Normal
9455,Speaker,Electronics,HP,A1,475,38,437,455,2025-12-11,18,Overstock,0.08,Slow Moving
9456,GPU,Components,Logitech,C1,321,118,203,222,2025-11-07,19,Overstock,0.367601246105919,Normal
9457,SSD,Storage,Dell,A3,478,262,216,236,2025-10-24,20,Overstock,0.5481171548117155,Normal
9458,Projector,Electronics,HP,A2,221,62,159,140,2026-03-06,-19,Missing Inventory,0.28054298642533937,Normal
9459,Laptop,Electronics,Dell,B3,446,132,314,331,2026-04-06,17,Overstock,0.29596412556053814,Normal
9460,Hard Disk,Storage,Lenovo,B3,300,36,264,283,2026-03-17,19,Overstock,0.12,Slow Moving
9461,Speaker,Electronics,Samsung,A2,300,99,201,197,2025-08-27,-4,Normal,0.33,Normal
9462,Mouse,Accessories,Logitech,C3,66,65,1,5,2025-10-24,4,Normal,0.9848484848484849,Fast Moving
9463,RAM,Components,Samsung,A3,93,89,4,1,2025-10-05,-3,Normal,0.956989247311828,Fast Moving
9464,GPU,Components,Lenovo,A2,189,93,96,81,2026-03-06,-15,Normal,0.49206349206349204,Normal
9465,Mouse,Accessories,Dell,B3,212,59,153,143,2025-08-08,-10,Normal,0.2783018867924528,Normal
9466,Mouse,Accessories,Samsung,B3,448,108,340,354,2026-04-22,14,Normal,0.24107142857142858,Normal
9467,SSD,Storage,Logitech,A3,114,25,89,76,2025-12-04,-13,Normal,0.21929824561403508,Normal
9468,Webcam,Accessories,Logitech,B3,169,106,63,65,2026-02-10,2,Normal,0.6272189349112426,Normal
9469,Mouse,Accessories,Dell,A3,229,140,89,83,2025-11-12,-6,Normal,0.611353711790393,Normal
9470,Hard Disk,Storage,Logitech,B2,192,133,59,72,2025-07-23,13,Normal,0.6927083333333334,Normal
9471,CPU,Components,Logitech,A1,321,272,49,53,2026-02-18,4,Normal,0.8473520249221184,Fast Moving
9472,Hard Disk,Storage,HP,C1,391,239,152,166,2025-10-10,14,Normal,0.6112531969309463,Normal
9473,RAM,Components,HP,B3,210,73,137,149,2025-10-08,12,Normal,0.3476190476190476,Normal
9474,CPU,Components,Logitech,B2,275,255,20,11,2026-05-19,-9,Normal,0.9272727272727272,Fast Moving
9475,Mouse,Accessories,Dell,C1,474,62,412,418,2025-09-21,6,Normal,0.1308016877637131,Slow Moving
9476,Hard Disk,Storage,HP,A1,444,179,265,275,2025-07-15,10,Normal,0.40315315315315314,Normal
9477,Laptop,Electronics,Logitech,B1,288,4,284,292,2026-03-09,8,Normal,0.013888888888888888,Slow Moving
9478,Webcam,Accessories,Logitech,A1,443,110,333,338,2026-03-14,5,Normal,0.24830699774266365,Normal
9479,Laptop,Electronics,HP,C3,53,22,31,27,2025-11-18,-4,Normal,0.41509433962264153,Normal
9480,Hard Disk,Storage,Samsung,C1,192,42,150,160,2026-02-21,10,Normal,0.21875,Normal
9481,CPU,Components,Logitech,A3,354,147,207,198,2025-07-16,-9,Normal,0.4152542372881356,Normal
9482,Keyboard,Accessories,HP,C3,121,116,5,25,2025-07-18,20,Overstock,0.9586776859504132,Fast Moving
9483,RAM,Components,Lenovo,A1,236,131,105,125,2025-10-19,20,Overstock,0.5550847457627118,Normal
9484,Mouse,Accessories,HP,B3,97,11,86,101,2025-09-09,15,Normal,0.1134020618556701,Slow Moving
9485,Printer,Electronics,Dell,C2,195,1,194,196,2025-07-16,2,Normal,0.005128205128205128,Slow Moving
9486,Laptop,Electronics,Lenovo,C1,376,200,176,163,2025-10-30,-13,Normal,0.5319148936170213,Normal
9487,Scanner,Electronics,Dell,A1,254,120,134,146,2026-01-04,12,Normal,0.47244094488188976,Normal
9488,Scanner,Electronics,Samsung,A1,194,91,103,120,2026-05-02,17,Overstock,0.4690721649484536,Normal
9489,Webcam,Accessories,HP,A3,74,57,17,3,2026-06-04,-14,Normal,0.7702702702702703,Normal
9490,Monitor,Electronics,HP,C3,143,135,8,-4,2026-06-04,-12,Normal,0.9440559440559441,Fast Moving
9491,Speaker,Electronics,Lenovo,B2,178,25,153,148,2025-09-17,-5,Normal,0.1404494382022472,Slow Moving
9492,Printer,Electronics,Dell,B1,50,3,47,60,2025-11-20,13,Normal,0.06,Slow Moving
9493,Mouse,Accessories,HP,B3,144,34,110,124,2025-12-16,14,Normal,0.2361111111111111,Normal
9494,Monitor,Electronics,HP,A3,349,268,81,62,2025-10-08,-19,Missing Inventory,0.7679083094555874,Normal
9495,Monitor,Electronics,Logitech,A2,70,42,28,13,2026-01-19,-15,Normal,0.6,Normal
9496,SSD,Storage,Samsung,A3,497,329,168,188,2026-04-17,20,Overstock,0.6619718309859155,Normal
9497,GPU,Components,HP,C2,169,106,63,48,2025-07-30,-15,Normal,0.6272189349112426,Normal
9498,Keyboard,Accessories,Samsung,A1,435,247,188,187,2025-09-29,-1,Normal,0.5678160919540229,Normal
9499,GPU,Components,HP,A2,349,258,91,110,2025-12-23,19,Overstock,0.7392550143266475,Normal
9500,Keyboard,Accessories,Lenovo,B3,296,166,130,128,2026-02-02,-2,Normal,0.5608108108108109,Normal
9501,Hard Disk,Storage,Dell,B2,78,46,32,40,2025-07-31,8,Normal,0.5897435897435898,Normal
9502,Laptop,Electronics,Samsung,C2,342,33,309,322,2026-04-12,13,Normal,0.09649122807017543,Slow Moving
9503,Scanner,Electronics,Logitech,C2,204,7,197,216,2025-08-22,19,Overstock,0.03431372549019608,Slow Moving
9504,RAM,Components,HP,B1,432,77,355,361,2026-04-30,6,Normal,0.17824074074074073,Slow Moving
9505,Keyboard,Accessories,Logitech,A1,233,214,19,14,2025-10-26,-5,Normal,0.9184549356223176,Fast Moving
9506,Monitor,Electronics,Samsung,C3,205,166,39,49,2025-11-18,10,Normal,0.8097560975609757,Fast Moving
9507,Hard Disk,Storage,Dell,C3,356,175,181,191,2025-12-14,10,Normal,0.49157303370786515,Normal
9508,Scanner,Electronics,Samsung,B1,397,361,36,37,2025-07-13,1,Normal,0.9093198992443325,Fast Moving
9509,Laptop,Electronics,HP,C2,460,337,123,130,2026-06-03,7,Normal,0.7326086956521739,Normal
9510,Keyboard,Accessories,HP,B1,95,25,70,76,2025-10-12,6,Normal,0.2631578947368421,Normal
9511,Hard Disk,Storage,Logitech,C1,133,80,53,64,2026-02-14,11,Normal,0.6015037593984962,Normal
9512,Router,Networking,Lenovo,B1,57,21,36,51,2025-11-07,15,Normal,0.3684210526315789,Normal
9513,Scanner,Electronics,HP,A2,399,173,226,226,2026-04-14,0,Normal,0.43358395989974935,Normal
